Title,Review
서울의 봄,실패하면 반역 성공하면 혁명 아닙니까 내가 윤석열 때문에 영화를 보는 날이 오다니
서울의 봄,년의 최고의 영화라고 해도 과언이 아닐 것이다
서울의 봄,천만영화로서의 자격 그리고 비참했던 겨울밤의 끝을 아는 관객이기에 더 참담했던
서울의 봄,년의 처음이자 마지막의 흥행작 흥행의 이유는 관람하면 누구나 알 수 있다
서울의 봄,분명 너무나도 잘 만든 작품인데 관객을 화나게 하는 영화
서울의 봄,보다가 답답해 죽을뻔 와 진짜 하
서울의 봄,성공한 쿠데타는 없고 실패한 혁명은 더더욱 없다
서울의 봄,보면서 너무 화나서 눈물 나오는걸 처음 느낌 후반부 몰입감 장난아님
서울의 봄,보는 중간중간 화가 나서 눈물이 막 흐르려 했던 영화입니다 안 보신 분들은 꼭 보는 걸 추천드려요 배우분들이 연기를 너무 잘하셔서 몰입감이 정말 대박이에요
서울의 봄,보면서 많은 생각이 드네요 다신 있어선 안될 역사네요
서울의 봄,정해진 결말임에도 천천히 끓어오르는 분노가 최고의 몰입감을 선사해준다
서울의 봄,하나 회 매국노 들 부터 열 열 애국자들 까지 다 캐릭터가 살아 숨쉬고 완급조절 좋은 서사의 긴장감에 심장 터질 뻔 올만에 한국영화의 신세계적인 희망 당장 극장에 달려가서 꼭
서울의 봄,별들이 수놓인 겨울밤 하늘 전례 없는 어둠이 닥쳐옴에도 별은 어둠 속에서 더욱 빛난다는 상식을 잊어버린 광원들
서울의 봄,어떻게 끝날지 알아도 엄청난 몰입감 정우성의 연기는 아쉽지만 황정민부터 조연까지 엄청난 연기를 펼친다 연기부터 연출까지 시간 가는지 모르고 보게 되는 올해의 한국 영화
서울의 봄,만 가야하는 영화
서울의 봄,우리가 잊지 말아야 할 역사 년에도 아직 끝나지 않은 역사
서울의 봄,다시는 반복되어서는 안 될 과거가 다시 반복된다
서울의 봄,실패하면 석열 성공하면 두광 아닙니까
범죄도시 ,시즌보다 좀 덜한 느낌 아쉬움이 있네요 너무 기대가 컸던듯 시즌 기대해봅니다
범죄도시 ,마석도 캐릭터 유지에 힘을 많이 주는 건 여전한데 조연 인물들의 뒷받침은 아쉽다
범죄도시 ,모텔씬에서는 진짜 오열함너무 웃겨서
범죄도시 ,빌런이 전작에 비해 확실히 약한 느낌 하지만 마동석이 이끌어가는 범죄도시 시리즈는 꽤 흥미롭다
범죄도시 ,이 맛이 아닌데
범죄도시 ,한층더 무자비해진 액션과 주먹 풀롯이 중요하랴 통쾌하면 됐지  전성시대 시리즈를 이어가주는 것만으로도 감사
범죄도시 ,시놉시스 한 줄에 전편들을 재료로 넣고 로 학습시키면 딱 이런 영화가 나올 것 같다
범죄도시 ,조연들 악역들 연기가 아쉽
범죄도시 ,시리즈 중 제일 아쉬운 느낌 기존 금천서 분들이 아닌 광수대 분들과의 케미가 그닥 어울려보이지 않고 이번 빌런들의 무게감이 좀 약해 보임
범죄도시 ,여전히 매섭지만 슬슬 닳아가기 시작한 주먹
범죄도시 ,이제는 조금 아프다고 말하지만 그래도 아직은 마석도의 미사일 주먹
범죄도시 ,전작에 비해 너무나도 아쉬운 스토리 쾌감에만 집중하여 탄탄함이 부족하고 액션을 쓰는 효과음만 강조한 듯
범죄도시 ,편만큼의 임팩트는 없다 하지만 이보다 나은 팝콘 무비도 없다
범죄도시 ,전작에서 보여준 유쾌함과 통쾌함은 어디로 가고 산만함만 남았다
범죄도시 ,광수대 형사들이 병풍 역할에 치중된 것 같아서 많이 아쉬우나 마동석의 속 뻥 뚫리는 원펀치 액션은 여전히 큰 장르임을 여실히 보여준다
범죄도시 ,범죄도시 변했지만 발전하지는 않은 마동석 유니버스
범죄도시 ,월 일 블라인드 미완성본 시사회를 통해 관람
범죄도시 ,마동석이 탄탄한 중심을 잡아주고 그외 주조연배우 모두 감초역을 톡톡하게 해낸다 범죄스릴러가 이렇게 유쾌할 수 있다니
범죄도시 ,영화의 이음새는 그렇다치더라도 마지막은 성의가 있었어야지
범죄도시 ,빌런의 매력도가 얼마나 중요한지
범죄도시 ,오락영화 본질에 충실한 기대가 크지않았기에 재밌게 볼 수 있었다
범죄도시 ,캐주얼해진 시리즈의 액션활극이 가벼워진 빌런들의 존재감으로 주춤거린다
범죄도시 ,이준혁은 얼굴에 연기력이 묻힌듯 그리고 이런 개그는 웃긴데 뭔가 자존심 상함
범죄도시 ,새로운 인물이 계속 등장하는데 긴장감도 재미도 그닥
범죄도시 ,일주일동안 먹은 카레같은 느낌 지겨운데 또 먹으면 먹히는 등짝신이나 주먹한방이면 모든게 해결된다는 너무나 뻔한 스토리 계속나올테니 누군거는 보겠지만 과연 천만이 볼영화인가
범죄도시 ,이게 왜 천만인지 소재도 식상 스토리도 없고 빌런도 이상하고 때려부수는 건 지겹고 편 봐서 봤는데 남들이 말릴때 보지 말껄
범죄도시 ,마동석이 나올때는 전혀 무섭지도 걱정이 되지도 않는다
범죄도시 ,뻔한 맛으로 마동석 개그 마동석 액션을 보는 시원한 맛은 있지만 이준혁을 캐스팅한 만큼 캐릭터 방향성을 스마트한 인물로 잡고 갔으면 약간은 새로움을 보여줄 수 있지 않았을까
범죄도시 ,이제는 아예 시리즈만에 은어까지 생겨버릴정도로 확실히 세계관이 구축됐다한국판 마블이라 불러도 될정도이맛에 뻔해도 본다
범죄도시 ,킬링 타임 영화 그래도 시즌 나올 때마다 보긴 할 것 같다
범죄도시 ,안정적인 프렌차이즈의 정착 남은건 후속에서 보여줘야할 차별성에 대한 고민뿐
범죄도시 ,편 알싸한 마라 맛  편 든든한 국밥 맛  편 엔간한 초밥 맛 
범죄도시 ,진짜 마석도표 개그는 내 웃음포인트 너무 좋아 인사해 주변호사야
범죄도시 ,편에서 보여준 매력을 하락시키는 영화
범죄도시 , 보다 재밌음 난
범죄도시 ,보다는 재미없었지만 그래도 볼만 
범죄도시 ,이제 마석도는 동기를 잃은 채 목표 만을 위해 달려간다
범죄도시 ,편보단 못하지만 편보단 재밋음
범죄도시 ,범죄도시 시리즈 두번째 천망 달성 변함없이 딴딴한 마동석과 너무 잘생겨 빌런으로 안보이는 주성철 이준혁 대검 휘두르는 빌런 리키도 대검 없으면 두드려 맞는 빌런 참교육 영화의 정
범죄도시 ,이전 시리즈에 비해 내용 전개의 탄탄함 쫀쫀함은 다소 부족하지만 야쿠자가 등장함으로서 한층 분위기는 깊어짐
범죄도시 ,주성철 캐릭터가 아쉽다 아는 맛일 거라고 생각하고 본 거지만 너무 아는 맛이라 덤덤해진 느낌
범죄도시 ,범죄도시 전편 재밌게 봤다  악역이준혁의 임팩트가 다소 아쉬운 시즌이었음 그래도 범죄도시는 마동석이 다 한다 속시원하고 재밌음 
범죄도시 ,시리즈가 더해갈수록 왜 흥미가 떨어질까 개그를 위한 씬 매력 없는 악역 예상 가능한 스토리 시리즈의 어쩔 수 없는 현상일까 마석도의 시원한 한방을 더 오래보고 싶은데
범죄도시 ,곧  온다 
범죄도시 ,시리즈 물로 만들거면 양산하지말고 최소한의 성의는 보여야 하지 않을까
범죄도시 ,역시 마동석 배우의 액션영화는 믿고본다
범죄도시 ,빌런이 영
범죄도시 ,두드러진 장점도 단점도 없는 무난한 타임킬러
범죄도시 ,이제 변화가 필요할 시점
범죄도시 ,이준혁씨 장첸의 그늘에 지나친 부담감을 느끼셨남 자꾸 눈을 부릅뜨셔서 화면이랑 낯가리면서 봄
엘리멘탈,사랑은 그 무엇도 이겨낼 수 있드아
엘리멘탈,진짜 아이들과 보기 좋았던 엘리멘탈 영상부터시작해서 너무 예쁘고 재밋는 이야기 아이들 꼭 추천합니다
엘리멘탈,픽사 일냈다 원소들의 마을이라는 설정도 신선했는데 꿈을 향해 나가는 마음 물과 불의 사랑 부모의 마음 이건 애니에 인생이 들어있다 마음의 소리를 못 들으니까 화가 나는거야
엘리멘탈,이곳에서 저곳으로 흐름과 멈춤을 조화롭게
엘리멘탈,감독이 이 영화를 부모님께 보내는 러브레터라고 한 이유를 알겠다
엘리멘탈,원소가 살아가는 엔리멘탈시티 극과극인 불과물의 러브스토리 잔잔하게 감동주는 이야기 즐겁게 흐뭇하게 봤다
엘리멘탈,색감도 이쁘고 내용도 괜찮은 영화
엘리멘탈,이민 부모세대와 자식세대의 이야기를 신선한 상상력에 빗대어 표현하다니 감탄했다 개봉 년이나 지난 뒤에 드디어 봤는데 개봉당시 핫했던 이유가 있었구나 
엘리멘탈,눈과 귀과 즐거웠고 앰버와 웨이드의 둘의 이야기 뿐 아니라 가족애가 돋보였던 작품 특히 웨이드 가족 너무 웃겼다
엘리멘탈,스스로를 가두려고 하지 마
엘리멘탈,엘리멘탈
엘리멘탈,따뜻하면서도 재밌는 영화 힐링하기 좋았다
엘리멘탈,차별의 추상화라는 한계
엘리멘탈,애랑 볼 수 있는게 이거 뿐이라 아무생각없이 봤는데 보다가 그냥 울었음 다시 보는데 또 눈물이 나는 감동이 있는 좋은 작품
엘리멘탈,뜨거웠던 나를 따뜻하게 만들어준 그의 손길 인간의 감정  영혼을 뛰어넘어 지구를 이루고있는 물불흙바람의 이야기에 웃픈 사회성을 녹여내 훌륭하게 만들었다 
엘리멘탈,로튼지수는 역시 안 믿는 것이 옳다 이민자의 삶을 살짝 가볍게 표현하여 누구나 볼 수 있게 만든 픽사의 창의성이 돋보이는 애니메이션
엘리멘탈,장녀로 태어났는데 왜 나는 웨이드네 식구들처럼 눈물 광광 속성을 지녔는가 물불 안가리는 상상력과 다정함에 그동한 애니메이션이라고 보지 않고 있던 나의 편협함을 한번 더 반성
엘리멘탈,너무나 평이해져버린 픽사 그러나 그 평이함이 단점으로 작용할 순 있어도 이 영화를 싫어하는 이유가 되지는 못했다
엘리멘탈,은유가 너무 직접적이고 주제나 이야기가 너무 교훈적인데다가 고루하기까지 이민자 가정의 세대 갈등을 년에도 하는 건 너무 진부하다
엘리멘탈,한 장면 한 장면에서 불꽃놀이처럼 팡팡 터지는 아이디어들
엘리멘탈,나 애니메이션 좋아하네
엘리멘탈,픽사의 웰메이드 빅 식
엘리멘탈,원소들에게 이렇게 감정이입을 하게 될 줄이야
엘리멘탈,이과 감성은 잠시 접어두고 꺼내보는 문과 감성
엘리멘탈,독창적인 비주얼을 가진 세계관이 시대가 필요로 하는 공존과 화합에 메시지와 함께 총천연색으로 탄생하였다
엘리멘탈,물에 스며들어 번지는 사랑과 빛에 반사되어 더욱 빛나는 불같은 자유의지
엘리멘탈,그래서 웨이드 같은 남자는 어딜 가야 만날 수 있는데
엘리멘탈,섞일 수 없어보이는 수많은 속성에 전하는 깊은 통찰 괜찮을 수 있지 않을까
엘리멘탈,이민자들의 이야기 너무나 한국적인 것들이 보여서 신기하고 재밌었다
엘리멘탈,알고보면 더 재밌는 원소들의 우리들의 이야기
엘리멘탈,너무 한국적인 내용이라 든든한 된장찌개하나 먹은거같음
엘리멘탈,남녀노소 누구나 재밌게 볼 수 있는
엘리멘탈,앰버와 웨이드의 손이 마침내 닿아 끓어 오르는 순간 내 가슴도 마침내 끓어올랐다
엘리멘탈,마음에서 먼저 반응하는 너와 나의 화학작용 준수한 픽사표 애니메이션 주토피아나 인사이드 아웃에 비해선 살짝 기대이하
엘리멘탈, 각자를 가두고 있는 정체성의 감옥 물처럼 흘러나오거나 불처럼 태워버리거나
엘리멘탈,여전히 반짝이는 픽사의 상상력
엘리멘탈,추천할 만한 가벼운 아시안이민자의 이야기
엘리멘탈,따뜻한 애니매이션 좀 지루한데 볼만하다
엘리멘탈,앰버같이 사는 주제에 웨이드같이 울며 봤다 
엘리멘탈,뻔한 이야기를 더 뻔해 보이게 만드는 유치한 컨셉 딱히 눈이 즐겁지도 않았다
엘리멘탈,어울리지 않는것들의 아름다운 조화를 느끼게 해준 영화 영상미와 색감 보는 내내 웃음 짓게 만들었던 영화임
엘리멘탈,힝노래 너무 좋잖아  찐사랑 너무 좋잖아아아
엘리멘탈,원소라는 흥미로운 세계관과 귀엽고 아름다운 건 다 모아둔 것 같은 영상미 년도에 본 영화 중에 가장 감동적이었다고 단언함 우리가 안되는 이유는 백만가지지만 나는 널 사랑해
